Subject,MID,MutationOperator,OperatorBefore,OperatorAfter,Class,Method,Line,CharOffset,OriginalCode,MutatedCode,EquiManualBin
JxPath-22f,22617,LVR,0,NEG,org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,isLeaf(),234,7100,0,-1,False
JxPath-22f,22620,ROR,"==(int,int)","<=(int,int)",org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,isLeaf(),234,7059,((Document)node).getContent().size() == 0,((Document)node).getContent().size() <= 0,True
JxPath-22f,22675,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,getValue(),285,8819,result != null && trim,result != null == trim,False
JxPath-22f,22686,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,setValue(java.lang.Object),291,9045,"string != null && !string.equals("""")","string != null == !string.equals("""")",False
JxPath-22f,22733,ROR,"<(int,int)",">=(int,int)",org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,addContent(java.util.List),341,10856,i < count,i >= count,False
JxPath-22f,22842,ROR,"==(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,getPrefix(java.lang.Object),451,14795,prefix == null,true,False
JxPath-22f,22929,LVR,<CLASS>,<EMPTY>,org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,"createChild(org.apache.commons.jxpath.JXPathContext,org.apache.commons.jxpath.ri.QName,int)",570,18711,"""Factory could not create a child node for path: ""","""""",False
JxPath-22f,22950,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,"createAttribute(org.apache.commons.jxpath.JXPathContext,org.apache.commons.jxpath.ri.QName)",591,19496,namespaceUri == null,false,False
JxPath-22f,23170,LVR,POS,NEG,org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,getRelativePositionOfPI(),783,25849,1,-1,False
JxPath-22f,23221,STD,<RETURN>,<NO-OP>,org.apache.commons.jxpath.ri.model.jdom.JDOMPointerFactory,"createNodePointer(org.apache.commons.jxpath.ri.QName,java.lang.Object,java.util.Locale)",45,1598,"return new JDOMNodePointer(bean, locale);",<NO-OP>,False
JxPath-22f,23222,STD,<RETURN>,<NO-OP>,org.apache.commons.jxpath.ri.model.jdom.JDOMPointerFactory,"createNodePointer(org.apache.commons.jxpath.ri.QName,java.lang.Object,java.util.Locale)",48,1701,"return new JDOMNodePointer(bean, locale);",<NO-OP>,False
JxPath-22f,23324,EVR,<METHOD_INVOCATION(javax.servlet.http.HttpSession)>,<DEFAULT>,org.apache.commons.jxpath.servlet.HttpSessionHandler,"collectPropertyNames(java.util.HashSet,java.lang.Object)",38,1562,handle.getSession(),null,False
JxPath-22f,23378,ROR,"==(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.servlet.JXPathServletContexts,"getRequestContext(javax.servlet.ServletRequest,javax.servlet.ServletContext)",132,5880,handle.getServletRequest() == request,true,False
JxPath-22f,23423,STD,<ASSIGN>,<NO-OP>,org.apache.commons.jxpath.servlet.PageContextHandler,getPropertyNames(java.lang.Object),43,1605,e = ((PageContext)pageContext).getAttributeNamesInScope(PageContext.REQUEST_SCOPE);,<NO-OP>,False
JxPath-22f,23446,EVR,<TYPE_CAST(org.apache.commons.jxpath.servlet.ServletRequestAndContext)>,<DEFAULT>,org.apache.commons.jxpath.servlet.ServletRequestHandler,"collectPropertyNames(java.util.HashSet,java.lang.Object)",35,1408,(ServletRequestAndContext)bean,null,False
JxPath-22f,23503,STD,<RETURN>,<NO-OP>,org.apache.commons.jxpath.util.BasicTypeConverter,"canConvert(java.lang.Object,java.lang.Class)",66,2254,return true;,<NO-OP>,False
JxPath-22f,23570,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.jxpath.util.BasicTypeConverter,"canConvert(java.lang.Object,java.lang.Class)",79,2732,useType == Boolean.class || useType == Character.class || useType == Byte.class || useType == Short.class,useType == Boolean.class || useType == Character.class || useType == Byte.class,False
JxPath-22f,23609,COR,"||(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.jxpath.util.BasicTypeConverter,"canConvert(java.lang.Object,java.lang.Class)",86,3085,useType == Boolean.class || useType == Character.class || useType == Byte.class || useType == Short.class || useType == Integer.class || useType == Long.class || useType == Float.class || useType == Double.class,false,False
JxPath-22f,23634,ROR,"<(int,int)",">=(int,int)",org.apache.commons.jxpath.util.BasicTypeConverter,"canConvert(java.lang.Object,java.lang.Class)",94,3405,i < length,i >= length,False
JxPath-22f,23705,STD,<RETURN>,<NO-OP>,org.apache.commons.jxpath.util.BasicTypeConverter,"convert(java.lang.Object,java.lang.Class)",169,6149,return object;,<NO-OP>,False
JxPath-22f,23779,STD,<RETURN>,<NO-OP>,org.apache.commons.jxpath.util.BasicTypeConverter,"convert(java.lang.Object,java.lang.Class)",218,8125,return unmodifiableCollection(collection);,<NO-OP>,False
JxPath-22f,23848,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.util.BasicTypeConverter,convertNullToPrimitive(java.lang.Class),290,10722,toType == char.class,false,False
JxPath-22f,23853,ROR,"==(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.util.BasicTypeConverter,convertNullToPrimitive(java.lang.Class),293,10808,toType == byte.class,true,False
JxPath-22f,23907,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.util.BasicTypeConverter,"convertStringToPrimitive(java.lang.Object,java.lang.Class)",334,12015,toType == Integer.class,false,False
JxPath-22f,23965,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.util.BasicTypeConverter,"allocateNumber(java.lang.Class,double)",389,13760,initialValueType != null,false,False
JxPath-22f,23992,STD,<RETURN>,<NO-OP>,org.apache.commons.jxpath.util.BasicTypeConverter,canCreateCollection(java.lang.Class),417,14741,return false;,<NO-OP>,False
JxPath-22f,23999,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.jxpath.util.BasicTypeConverter,canCreateCollection(java.lang.Class),420,14794,type == List.class || type == Collection.class,type == List.class != (type == Collection.class),False
JxPath-22f,24074,ROR,"<(int,int)","TRUE(int,int)",org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet,getPointers(),494,17077,i < values.size(),true,False
JxPath-22f,24119,LVR,<CLASS>,<EMPTY>,org.apache.commons.jxpath.util.ClassLoaderUtil,,59,2169,"""boolean""","""""",False
JxPath-22f,24140,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.apache.commons.jxpath.util.ClassLoaderUtil,"getClass(java.lang.ClassLoader,java.lang.String,boolean)",84,3272,abbreviationMap.containsKey(className),false,False
JxPath-22f,24168,AOR,"-(int,int)","*(int,int)",org.apache.commons.jxpath.util.ClassLoaderUtil,toCanonicalName(java.lang.String),158,6479,className.length() - 2,className.length() * 2,False
JxPath-22f,24208,ROR,"<(int,int)","!=(int,int)",org.apache.commons.jxpath.util.MethodLookupUtils,"lookupConstructor(java.lang.Class,java.lang.Object[])",52,1899,i < count,i != count,True
JxPath-22f,24246,ROR,"!=(int,int)",">(int,int)",org.apache.commons.jxpath.util.MethodLookupUtils,"lookupConstructor(java.lang.Class,java.lang.Object[])",88,2974,match != NO_MATCH,match > NO_MATCH,True
JxPath-22f,24274,LVR,TRUE,FALSE,org.apache.commons.jxpath.util.MethodLookupUtils,"lookupStaticMethod(java.lang.Class,java.lang.String,java.lang.Object[])",117,3850,true,false,False
JxPath-22f,24281,LVR,0,POS,org.apache.commons.jxpath.util.MethodLookupUtils,"lookupStaticMethod(java.lang.Class,java.lang.String,java.lang.Object[])",120,3983,0,1,False
JxPath-22f,24288,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.jxpath.util.MethodLookupUtils,"lookupStaticMethod(java.lang.Class,java.lang.String,java.lang.Object[])",120,3988,i < count,false,False
JxPath-22f,24408,LVR,TRUE,FALSE,org.apache.commons.jxpath.util.MethodLookupUtils,"lookupMethod(java.lang.Class,java.lang.String,java.lang.Object[])",200,6396,true,false,False
JxPath-22f,24443,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.util.MethodLookupUtils,"lookupMethod(java.lang.Class,java.lang.String,java.lang.Object[])",222,7068,method != null,false,False
JxPath-22f,24655,LVR,<CLASS>,<EMPTY>,org.apache.commons.jxpath.util.ValueUtils,"getIndexedPropertyLength(java.lang.Object,java.beans.IndexedPropertyDescriptor)",117,3632,"""No indexed read method for property ""","""""",False
JxPath-22f,24669,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.util.ValueUtils,getLength(java.lang.Object),141,4389,collection == null,false,False
JxPath-22f,24673,STD,<RETURN>,<NO-OP>,org.apache.commons.jxpath.util.ValueUtils,getLength(java.lang.Object),142,4412,return 0;,<NO-OP>,False
JxPath-22f,24685,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.apache.commons.jxpath.util.ValueUtils,iterate(java.lang.Object),165,5202,collection.getClass().isArray(),false,False
JxPath-22f,24689,LVR,0,NEG,org.apache.commons.jxpath.util.ValueUtils,iterate(java.lang.Object),167,5288,0,-1,False
JxPath-22f,24772,ROR,">(int,int)","<=(int,int)",org.apache.commons.jxpath.util.ValueUtils,"remove(java.lang.Object,int)",243,7890,index > 0,index <= 0,False
JxPath-22f,24825,LVR,0,NEG,org.apache.commons.jxpath.util.ValueUtils,"remove(java.lang.Object,int)",265,8637,0,-1,False
JxPath-22f,24833,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.apache.commons.jxpath.util.ValueUtils,"remove(java.lang.Object,int)",266,8689,it.hasNext(),false,False
JxPath-22f,24836,STD,<CALL>,<NO-OP>,org.apache.commons.jxpath.util.ValueUtils,"remove(java.lang.Object,int)",269,8756,it.next();,<NO-OP>,False
JxPath-22f,24837,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.apache.commons.jxpath.util.ValueUtils,"remove(java.lang.Object,int)",271,8807,it.hasNext(),false,False
JxPath-22f,24926,LVR,<CLASS>,<EMPTY>,org.apache.commons.jxpath.util.ValueUtils,"setValue(java.lang.Object,int,java.lang.Object)",345,11292,"""Cannot set value of an element of a ""","""""",False
JxPath-22f,24943,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.jxpath.util.ValueUtils,"setValue(java.lang.Object,java.beans.PropertyDescriptor,java.lang.Object)",392,12882,method == null,false,False
JxPath-22f,24987,ROR,"==(int,int)","<(int,int)",org.apache.commons.jxpath.util.ValueUtils,"setValue(java.lang.Object,java.beans.PropertyDescriptor,int,java.lang.Object)",508,17105,index == 0,index < 0,False
JxPath-22f,25040,ROR,"<(int,int)","!=(int,int)",org.apache.commons.jxpath.util.ValueUtils,"getAccessibleMethodFromInterfaceNest(java.lang.Class,java.lang.String,java.lang.Class[])",628,21298,i < interfaces.length,i != interfaces.length,True
JxPath-22f,25077,LVR,<CLASS>,<EMPTY>,org.apache.commons.jxpath.xml.JDOMParser,parseXML(java.io.InputStream),47,1821,"""JDOM parser error""","""""",False
Lang-1f,97,LVR,<CLASS>,<EMPTY>,org.apache.commons.lang3.AnnotationUtils,hashCode(java.lang.annotation.Annotation),175,6835,"""Annotation method %s returned null""","""""",False
Lang-1f,233,ROR,"<(int,int)","==(int,int)",org.apache.commons.lang3.AnnotationUtils,"annotationArrayMemberEquals(java.lang.annotation.Annotation[],java.lang.annotation.Annotation[])",329,12526,i < a1.length,i == a1.length,False
Lang-1f,413,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.builder.ToStringStyle,removeLastFieldSeparator(java.lang.StringBuffer),411,12853,sepLen > 0,sepLen >= 0,True
Lang-1f,536,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.lang3.builder.ToStringStyle,"appendInternal(java.lang.StringBuffer,java.lang.String,java.lang.Object,boolean)",516,16897,detail,true,False
Lang-1f,544,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.lang3.builder.ToStringStyle,"appendInternal(java.lang.StringBuffer,java.lang.String,java.lang.Object,boolean)",530,17425,detail,true,False
Lang-1f,548,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.lang3.builder.ToStringStyle,"appendInternal(java.lang.StringBuffer,java.lang.String,java.lang.Object,boolean)",537,17693,detail,true,False
Lang-1f,1162,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.ArrayUtils,toMap(java.lang.Object[]),239,9043,i < array.length,i != array.length,True
Lang-1f,1191,LVR,<CLASS>,<EMPTY>,org.apache.commons.lang3.ArrayUtils,toMap(java.lang.Object[]),253,9778,""", \'""","""""",False
Lang-1f,1541,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.ArrayUtils,nullToEmpty(java.lang.Byte[]),750,27674,array.length == 0,array.length <= 0,True
Lang-1f,1656,LVR,0,POS,org.apache.commons.lang3.ArrayUtils,"subarray(T[],int,int)",860,31986,0,1,False
Lang-1f,1727,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.ArrayUtils,"subarray(int[],int,int)",935,34852,endIndexExclusive > array.length,endIndexExclusive >= array.length,True
Lang-1f,1778,LVR,0,POS,org.apache.commons.lang3.ArrayUtils,"subarray(short[],int,int)",978,36517,0,1,False
Lang-1f,2946,LVR,<CLASS>,<EMPTY>,org.apache.commons.lang3.ArrayUtils,"isSameType(java.lang.Object,java.lang.Object)",1387,52647,"""The Array must not be null""","""""",False
Lang-1f,3456,ROR,"!=(int,int)",">(int,int)",org.apache.commons.lang3.ArrayUtils,"contains(int[],int)",1928,71616,"indexOf(array, valueToFind) != INDEX_NOT_FOUND","indexOf(array, valueToFind) > INDEX_NOT_FOUND",True
Lang-1f,4154,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.ArrayUtils,"toPrimitive(java.lang.Character[],char)",2716,104730,array.length == 0,array.length <= 0,True
Lang-1f,4161,LVR,0,POS,org.apache.commons.lang3.ArrayUtils,"toPrimitive(java.lang.Character[],char)",2720,104873,0,1,False
Lang-1f,5301,AOR,"+(int,int)","*(int,int)",org.apache.commons.lang3.ArrayUtils,"addAll(double[],double[])",3705,141448,array1.length + array2.length,array1.length * array2.length,False
Lang-1f,5685,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.ArrayUtils,"removeElements(T[],T[])",5001,199474,isEmpty(array) || isEmpty(values),isEmpty(array) != isEmpty(values),False
Lang-1f,5982,LVR,0,NEG,org.apache.commons.lang3.ArrayUtils,"removeElements(float[],float[])",5553,223985,0,-1,True
Lang-1f,6438,LVR,<CLASS>,<EMPTY>,org.apache.commons.lang3.BooleanUtils,"toBoolean(int,int,int)",269,9319,"""The Integer did not match either specified value""","""""",False
Lang-1f,6463,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.BooleanUtils,"toBooleanObject(int,int,int,int)",325,11805,value == trueValue,value <= trueValue,False
Lang-1f,6580,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),561,21617,ch0 == 'y' || ch0 == 'Y' || ch0 == 't',(ch0 == 'y' || ch0 == 'Y') != (ch0 == 't'),True
Lang-1f,6680,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),575,22134,ch1 == 'n',ch1 <= 'n',False
Lang-1f,6753,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),579,22293,(ch0 == 'n' || ch0 == 'N') && (ch1 == 'o' || ch1 == 'O'),(ch1 == 'o' || ch1 == 'O'),False
Lang-1f,6827,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),590,22708,ch2 == 's' || ch2 == 'S',ch2 == 's' != (ch2 == 'S'),True
Lang-1f,6943,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),605,23280,ch0 == 't' || ch0 == 'T',ch0 == 't' != (ch0 == 'T'),False
Lang-1f,6987,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),607,23394,ch2 == 'U',ch2 <= 'U',False
Lang-1f,7094,COR,"&&(boolean,boolean)","||(boolean,boolean)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),619,23838,(ch0 == 'f' || ch0 == 'F') && (ch1 == 'a' || ch1 == 'A'),(ch0 == 'f' || ch0 == 'F') || (ch1 == 'a' || ch1 == 'A'),False
Lang-1f,7178,COR,"&&(boolean,boolean)","||(boolean,boolean)",org.apache.commons.lang3.BooleanUtils,toBooleanObject(java.lang.String),619,23838,(ch0 == 'f' || ch0 == 'F') && (ch1 == 'a' || ch1 == 'A') && (ch2 == 'l' || ch2 == 'L') && (ch3 == 's' || ch3 == 'S') && (ch4 == 'e' || ch4 == 'E'),(ch0 == 'f' || ch0 == 'F') && (ch1 == 'a' || ch1 == 'A') && (ch2 == 'l' || ch2 == 'L') && (ch3 == 's' || ch3 == 'S') || (ch4 == 'e' || ch4 == 'E'),False
Lang-1f,7733,LVR,0,NEG,org.apache.commons.lang3.CharSequenceUtils,"indexOf(java.lang.CharSequence,int,int)",74,3050,0,-1,False
Lang-1f,7780,ROR,">=(int,int)","==(int,int)",org.apache.commons.lang3.CharSequenceUtils,"lastIndexOf(java.lang.CharSequence,int,int)",124,5073,start >= sz,start == sz,False
Lang-1f,7941,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.CharSet,add(java.lang.String),180,6025,pos < len,pos != len,True
Lang-1f,7983,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.CharSet,add(java.lang.String),182,6143,str.charAt(pos + 2) == '-',str.charAt(pos + 2) <= '-',False
Lang-1f,8097,STD,<RETURN>,<NO-OP>,org.apache.commons.lang3.CharSet,equals(java.lang.Object),248,8431,return true;,<NO-OP>,True
Lang-1f,8143,LVR,0,NEG,org.apache.commons.lang3.CharSetUtils,"squeeze(java.lang.String,java.lang.String[])",77,2948,0,-1,False
Lang-1f,8279,LVR,<CLASS>,<EMPTY>,org.apache.commons.lang3.CharUtils,toChar(java.lang.String),174,6034,"""The String must not be empty""","""""",False
Lang-1f,8295,AOR,"-(int,int)","%(int,int)",org.apache.commons.lang3.CharUtils,toIntValue(char),221,7708,ch - 48,ch % 48,True
Lang-1f,8623,EVR,<METHOD_INVOCATION(java.lang.String)>,<DEFAULT>,org.apache.commons.lang3.ClassUtils,,53,1828,String.valueOf(PACKAGE_SEPARATOR_CHAR),null,False
Lang-1f,8742,LVR,NEG,POS,org.apache.commons.lang3.ClassUtils,getShortClassName(java.lang.String),211,7966,-1,1,False
Lang-1f,8818,ROR,"==(int,int)","TRUE(int,int)",org.apache.commons.lang3.ClassUtils,getPackageName(java.lang.String),298,10930,className.charAt(0) == 'L',true,False
Lang-1f,8835,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.ClassUtils,getPackageName(java.lang.String),298,10910,className.charAt(0) == 'L' && className.charAt(className.length() - 1) == ';',className.charAt(0) == 'L',False
Lang-1f,9348,LVR,<CLASS>,<EMPTY>,org.apache.commons.lang3.ClassUtils,getCanonicalName(java.lang.String),1115,45189,""";""","""""",False
Lang-1f,9960,AOR,"+(int,int)","/(int,int)",org.apache.commons.lang3.Conversion,"binaryBeMsb0ToHexDigit(boolean[],int)",523,18055,srcPos + 2,srcPos / 2,False
